sat_patente_8553|c_Aduana_81|001223|2012|2017-01-01|3344
sat_patente_8554|c_Aduana_81|000898|2013|2017-01-01|3344
sat_patente_8555|c_Aduana_81|000180|2014|2017-01-01|3344
sat_patente_8556|c_Aduana_16|000288|2011|2017-01-01|3345
sat_patente_8557|c_Aduana_16|000295|2012|2017-01-01|3345
sat_patente_8558|c_Aduana_16|000738|2013|2017-01-01|3345
sat_patente_8559|c_Aduana_16|001135|2014|2017-01-01|3345
sat_patente_8560|c_Aduana_16|001042|2015|2017-01-01|3345
sat_patente_8561|c_Aduana_16|000813|2016|2017-01-01|3345
sat_patente_8562|c_Aduana_16|999999|2017|2017-01-01|3345
sat_patente_8563|c_Aduana_24|000050|2012|2017-01-01|3345
sat_patente_8564|c_Aduana_24|000062|2013|2017-01-01|3345
sat_patente_8565|c_Aduana_24|000041|2014|2017-01-01|3345
sat_patente_8566|c_Aduana_24|000091|2015|2017-01-01|3345
sat_patente_8567|c_Aduana_24|000114|2016|2017-01-01|3345
sat_patente_8568|c_Aduana_24|999999|2017|2017-01-01|3345
sat_patente_8569|c_Aduana_38|000056|2007|2017-01-01|3345
sat_patente_8570|c_Aduana_38|000094|2008|2017-01-01|3345
sat_patente_8571|c_Aduana_38|000027|2009|2017-01-01|3345
sat_patente_8572|c_Aduana_38|000008|2010|2017-01-01|3345
sat_patente_8573|c_Aduana_38|000051|2011|2017-01-01|3345
sat_patente_8574|c_Aduana_38|000141|2012|2017-01-01|3345
sat_patente_8575|c_Aduana_38|000111|2013|2017-01-01|3345
sat_patente_8576|c_Aduana_38|000080|2014|2017-01-01|3345
sat_patente_8577|c_Aduana_38|000161|2015|2017-01-01|3345
sat_patente_8578|c_Aduana_38|000085|2016|2017-01-01|3345
sat_patente_8579|c_Aduana_38|999999|2017|2017-01-01|3345
sat_patente_8580|c_Aduana_81|000966|2007|2017-01-01|3345
sat_patente_8581|c_Aduana_81|000541|2008|2017-01-01|3345
sat_patente_8582|c_Aduana_81|000415|2009|2017-01-01|3345
sat_patente_8583|c_Aduana_81|000308|2010|2017-01-01|3345
sat_patente_8584|c_Aduana_81|001084|2011|2017-01-01|3345
sat_patente_8585|c_Aduana_81|001371|2012|2017-01-01|3345
sat_patente_8586|c_Aduana_81|001329|2013|2017-01-01|3345
sat_patente_8587|c_Aduana_81|001646|2014|2017-01-01|3345
sat_patente_8588|c_Aduana_81|001523|2015|2017-01-01|3345
sat_patente_8589|c_Aduana_81|001833|2016|2017-01-01|3345
sat_patente_8590|c_Aduana_81|999999|2017|2017-01-01|3345
sat_patente_8591|c_Aduana_24|012254|2007|2017-01-01|3346
sat_patente_8592|c_Aduana_24|035014|2008|2017-01-01|3346
sat_patente_8593|c_Aduana_24|100023|2009|2017-01-01|3346
sat_patente_8594|c_Aduana_24|005090|2010|2017-01-01|3346
sat_patente_8595|c_Aduana_24|020017|2011|2017-01-01|3346
sat_patente_8596|c_Aduana_24|031030|2013|2017-01-01|3346
sat_patente_8597|c_Aduana_24|501904|2014|2017-01-01|3346
sat_patente_8598|c_Aduana_24|400079|2015|2017-01-01|3346
sat_patente_8599|c_Aduana_24|513452|2016|2017-01-01|3346
sat_patente_8600|c_Aduana_24|999999|2017|2017-01-01|3346
sat_patente_8601|c_Aduana_38|000516|2007|2017-01-01|3346
sat_patente_8602|c_Aduana_38|000401|2008|2017-01-01|3346
sat_patente_8603|c_Aduana_38|001603|2009|2017-01-01|3346
sat_patente_8604|c_Aduana_38|000140|2010|2017-01-01|3346
sat_patente_8605|c_Aduana_38|000039|2011|2017-01-01|3346
sat_patente_8606|c_Aduana_38|000032|2013|2017-01-01|3346
sat_patente_8607|c_Aduana_38|500006|2014|2017-01-01|3346
sat_patente_8608|c_Aduana_38|000014|2015|2017-01-01|3346
sat_patente_8609|c_Aduana_38|000092|2016|2017-01-01|3346
sat_patente_8610|c_Aduana_38|999999|2017|2017-01-01|3346
sat_patente_8611|c_Aduana_51|001297|2007|2017-01-01|3346
sat_patente_8612|c_Aduana_51|002887|2008|2017-01-01|3346
sat_patente_8613|c_Aduana_51|002988|2009|2017-01-01|3346
sat_patente_8614|c_Aduana_51|002888|2010|2017-01-01|3346
sat_patente_8615|c_Aduana_51|010000|2011|2017-01-01|3346
sat_patente_8616|c_Aduana_51|010157|2013|2017-01-01|3346
sat_patente_8617|c_Aduana_51|500990|2014|2017-01-01|3346
sat_patente_8618|c_Aduana_51|400465|2015|2017-01-01|3346
sat_patente_8619|c_Aduana_51|502506|2016|2017-01-01|3346
sat_patente_8620|c_Aduana_51|999999|2017|2017-01-01|3346
sat_patente_8621|c_Aduana_81|002699|2007|2017-01-01|3346
sat_patente_8622|c_Aduana_81|003073|2008|2017-01-01|3346
sat_patente_8623|c_Aduana_81|002525|2009|2017-01-01|3346
sat_patente_8624|c_Aduana_81|002380|2010|2017-01-01|3346
sat_patente_8625|c_Aduana_81|001574|2011|2017-01-01|3346
sat_patente_8626|c_Aduana_81|000052|2012|2017-01-01|3346
sat_patente_8627|c_Aduana_81|006264|2013|2017-01-01|3346
sat_patente_8628|c_Aduana_81|500228|2014|2017-01-01|3346
sat_patente_8629|c_Aduana_81|000483|2015|2017-01-01|3346
sat_patente_8630|c_Aduana_81|300061|2016|2017-01-01|3346
sat_patente_8631|c_Aduana_81|999999|2017|2017-01-01|3346
sat_patente_8632|c_Aduana_17|004830|2007|2017-01-01|3347
sat_patente_8633|c_Aduana_17|999564|2008|2017-01-01|3347
sat_patente_8634|c_Aduana_17|975555|2009|2017-01-01|3347
sat_patente_8635|c_Aduana_17|002338|2010|2017-01-01|3347
sat_patente_8636|c_Aduana_17|002669|2011|2017-01-01|3347
sat_patente_8637|c_Aduana_17|002983|2012|2017-01-01|3347
sat_patente_8638|c_Aduana_17|002519|2013|2017-01-01|3347
sat_patente_8639|c_Aduana_17|002067|2014|2017-01-01|3347
sat_patente_8640|c_Aduana_17|001411|2015|2017-01-01|3347
sat_patente_8641|c_Aduana_17|001017|2016|2017-01-01|3347
sat_patente_8642|c_Aduana_17|999999|2017|2017-01-01|3347
sat_patente_8643|c_Aduana_38|000162|2007|2017-01-01|3347
sat_patente_8644|c_Aduana_38|000255|2008|2017-01-01|3347
sat_patente_8645|c_Aduana_38|000167|2009|2017-01-01|3347
sat_patente_8646|c_Aduana_38|000072|2010|2017-01-01|3347
sat_patente_8647|c_Aduana_38|000110|2011|2017-01-01|3347
sat_patente_8648|c_Aduana_38|000036|2012|2017-01-01|3347
sat_patente_8649|c_Aduana_38|000034|2013|2017-01-01|3347
sat_patente_8650|c_Aduana_38|000109|2014|2017-01-01|3347
sat_patente_8651|c_Aduana_38|000044|2015|2017-01-01|3347
sat_patente_8652|c_Aduana_38|000010|2016|2017-01-01|3347
sat_patente_8653|c_Aduana_81|001902|2007|2017-01-01|3347
sat_patente_8654|c_Aduana_81|001965|2008|2017-01-01|3347
sat_patente_8655|c_Aduana_81|002220|2009|2017-01-01|3347
sat_patente_8656|c_Aduana_81|002464|2010|2017-01-01|3347
sat_patente_8657|c_Aduana_81|002467|2011|2017-01-01|3347
sat_patente_8658|c_Aduana_81|002322|2012|2017-01-01|3347
sat_patente_8659|c_Aduana_81|001462|2013|2017-01-01|3347
sat_patente_8660|c_Aduana_81|001100|2014|2017-01-01|3347
sat_patente_8661|c_Aduana_81|001232|2015|2017-01-01|3347
sat_patente_8662|c_Aduana_81|001307|2016|2017-01-01|3347
sat_patente_8663|c_Aduana_81|999999|2017|2017-01-01|3347
sat_patente_8664|c_Aduana_17|002686|2007|2017-01-01|3348
sat_patente_8665|c_Aduana_17|003150|2008|2017-01-01|3348
sat_patente_8666|c_Aduana_17|003215|2009|2017-01-01|3348
sat_patente_8667|c_Aduana_17|003831|2010|2017-01-01|3348
sat_patente_8668|c_Aduana_17|004440|2011|2017-01-01|3348
sat_patente_8669|c_Aduana_17|005812|2012|2017-01-01|3348
sat_patente_8670|c_Aduana_17|000516|2013|2017-01-01|3348
sat_patente_8671|c_Aduana_24|100294|2007|2017-01-01|3348
sat_patente_8672|c_Aduana_24|099998|2008|2017-01-01|3348
sat_patente_8673|c_Aduana_24|023849|2009|2017-01-01|3348
sat_patente_8674|c_Aduana_24|023291|2010|2017-01-01|3348
sat_patente_8675|c_Aduana_24|101759|2011|2017-01-01|3348
sat_patente_8676|c_Aduana_24|021364|2012|2017-01-01|3348
sat_patente_8677|c_Aduana_24|006163|2013|2017-01-01|3348
sat_patente_8678|c_Aduana_80|004100|2007|2017-01-01|3348
sat_patente_8679|c_Aduana_80|014799|2008|2017-01-01|3348
sat_patente_8680|c_Aduana_80|008032|2009|2017-01-01|3348
sat_patente_8681|c_Aduana_80|020019|2010|2017-01-01|3348
sat_patente_8682|c_Aduana_80|021043|2011|2017-01-01|3348
sat_patente_8683|c_Aduana_80|013609|2012|2017-01-01|3348
sat_patente_8684|c_Aduana_80|001084|2013|2017-01-01|3348
sat_patente_8685|c_Aduana_16|103512|2007|2017-01-01|3349
sat_patente_8686|c_Aduana_16|008129|2008|2017-01-01|3349
sat_patente_8687|c_Aduana_16|000478|2009|2017-01-01|3349
sat_patente_8688|c_Aduana_20|000994|2007|2017-01-01|3349
sat_patente_8689|c_Aduana_20|000683|2008|2017-01-01|3349
sat_patente_8690|c_Aduana_20|001136|2009|2017-01-01|3349
sat_patente_8691|c_Aduana_43|005185|2007|2017-01-01|3349
sat_patente_8692|c_Aduana_43|002382|2008|2017-01-01|3349
sat_patente_8693|c_Aduana_43|000675|2009|2017-01-01|3349
sat_patente_8694|c_Aduana_47|004165|2007|2017-01-01|3349
sat_patente_8695|c_Aduana_47|006167|2008|2017-01-01|3349
sat_patente_8696|c_Aduana_47|007305|2009|2017-01-01|3349
sat_patente_8697|c_Aduana_07|000899|2008|2017-01-01|3351
sat_patente_8698|c_Aduana_07|001891|2009|2017-01-01|3351
sat_patente_8699|c_Aduana_07|001635|2010|2017-01-01|3351
sat_patente_8700|c_Aduana_07|000221|2011|2017-01-01|3351
sat_patente_8701|c_Aduana_07|000577|2015|2017-01-01|3351
sat_patente_8702|c_Aduana_07|000849|2016|2017-01-01|3351
sat_patente_8703|c_Aduana_07|999999|2017|2017-01-01|3351
sat_patente_8704|c_Aduana_17|000942|2009|2017-01-01|3351
sat_patente_8705|c_Aduana_17|009107|2010|2017-01-01|3351
sat_patente_8706|c_Aduana_17|002467|2011|2017-01-01|3351
sat_patente_8707|c_Aduana_17|008000|2016|2017-01-01|3351
sat_patente_8708|c_Aduana_43|000069|2009|2017-01-01|3351
sat_patente_8709|c_Aduana_43|000939|2010|2017-01-01|3351
sat_patente_8710|c_Aduana_43|000389|2011|2017-01-01|3351
sat_patente_8711|c_Aduana_47|000205|2009|2017-01-01|3351
sat_patente_8712|c_Aduana_47|001561|2010|2017-01-01|3351
sat_patente_8713|c_Aduana_47|000612|2011|2017-01-01|3351
sat_patente_8714|c_Aduana_47|000327|2016|2017-01-01|3351
sat_patente_8715|c_Aduana_47|999999|2017|2017-01-01|3351
sat_patente_8716|c_Aduana_81|000358|2016|2017-01-01|3351
sat_patente_8717|c_Aduana_81|999999|2017|2017-01-01|3351
sat_patente_8718|c_Aduana_24|008037|2007|2017-01-01|3354
sat_patente_8719|c_Aduana_24|025983|2008|2017-01-01|3354
sat_patente_8720|c_Aduana_24|010631|2009|2017-01-01|3354
sat_patente_8721|c_Aduana_24|003619|2010|2017-01-01|3354
sat_patente_8722|c_Aduana_24|003502|2011|2017-01-01|3354
sat_patente_8723|c_Aduana_24|000919|2012|2017-01-01|3354
sat_patente_8724|c_Aduana_24|014296|2013|2017-01-01|3354
sat_patente_8725|c_Aduana_24|010006|2014|2017-01-01|3354
sat_patente_8726|c_Aduana_24|005764|2015|2017-01-01|3354
sat_patente_8727|c_Aduana_24|026625|2016|2017-01-01|3354
sat_patente_8728|c_Aduana_24|999999|2017|2017-01-01|3354
sat_patente_8729|c_Aduana_47|009949|2007|2017-01-01|3354
sat_patente_8730|c_Aduana_47|010462|2008|2017-01-01|3354
sat_patente_8731|c_Aduana_47|007895|2009|2017-01-01|3354
sat_patente_8732|c_Aduana_47|009200|2010|2017-01-01|3354
sat_patente_8733|c_Aduana_47|002429|2011|2017-01-01|3354
sat_patente_8734|c_Aduana_47|000215|2012|2017-01-01|3354
sat_patente_8735|c_Aduana_47|110290|2013|2017-01-01|3354
sat_patente_8736|c_Aduana_47|010771|2014|2017-01-01|3354
sat_patente_8737|c_Aduana_47|006714|2015|2017-01-01|3354
sat_patente_8738|c_Aduana_47|007101|2016|2017-01-01|3354
sat_patente_8739|c_Aduana_47|999999|2017|2017-01-01|3354
sat_patente_8740|c_Aduana_48|000001|2016|2017-01-01|3354
sat_patente_8741|c_Aduana_80|016585|2007|2017-01-01|3354
sat_patente_8742|c_Aduana_80|043321|2008|2017-01-01|3354
sat_patente_8743|c_Aduana_80|015011|2009|2017-01-01|3354
sat_patente_8744|c_Aduana_80|008039|2010|2017-01-01|3354
sat_patente_8745|c_Aduana_80|003233|2011|2017-01-01|3354
sat_patente_8746|c_Aduana_80|000400|2012|2017-01-01|3354
sat_patente_8747|c_Aduana_80|008409|2013|2017-01-01|3354
sat_patente_8748|c_Aduana_80|022649|2014|2017-01-01|3354
sat_patente_8749|c_Aduana_80|029000|2015|2017-01-01|3354
sat_patente_8750|c_Aduana_80|020703|2016|2017-01-01|3354
sat_patente_8751|c_Aduana_80|999999|2017|2017-01-01|3354
sat_patente_8752|c_Aduana_20|000863|2007|2017-01-01|3357
sat_patente_8753|c_Aduana_20|000588|2008|2017-01-01|3357
sat_patente_8754|c_Aduana_20|000617|2009|2017-01-01|3357
sat_patente_8755|c_Aduana_20|000640|2010|2017-01-01|3357
sat_patente_8756|c_Aduana_20|000976|2011|2017-01-01|3357
sat_patente_8757|c_Aduana_20|000757|2012|2017-01-01|3357
sat_patente_8758|c_Aduana_20|000701|2013|2017-01-01|3357
sat_patente_8759|c_Aduana_20|000282|2014|2017-01-01|3357
sat_patente_8760|c_Aduana_20|000083|2015|2017-01-01|3357
sat_patente_8761|c_Aduana_47|008023|2007|2017-01-01|3357
sat_patente_8762|c_Aduana_47|007046|2008|2017-01-01|3357
sat_patente_8763|c_Aduana_47|005726|2009|2017-01-01|3357
sat_patente_8764|c_Aduana_47|005587|2010|2017-01-01|3357
sat_patente_8765|c_Aduana_47|005747|2011|2017-01-01|3357
sat_patente_8766|c_Aduana_47|004962|2012|2017-01-01|3357
sat_patente_8767|c_Aduana_47|005038|2013|2017-01-01|3357
sat_patente_8768|c_Aduana_47|004221|2014|2017-01-01|3357
sat_patente_8769|c_Aduana_47|001459|2015|2017-01-01|3357
sat_patente_8770|c_Aduana_47|999999|2017|2017-01-01|3357
sat_patente_8771|c_Aduana_64|000278|2013|2017-01-01|3357
sat_patente_8772|c_Aduana_64|000929|2014|2017-01-01|3357
sat_patente_8773|c_Aduana_64|000536|2015|2017-01-01|3357
sat_patente_8774|c_Aduana_64|999999|2017|2017-01-01|3357
sat_patente_8775|c_Aduana_65|000995|2007|2017-01-01|3357
sat_patente_8776|c_Aduana_65|000924|2008|2017-01-01|3357
sat_patente_8777|c_Aduana_65|000750|2009|2017-01-01|3357
sat_patente_8778|c_Aduana_65|000860|2010|2017-01-01|3357
sat_patente_8779|c_Aduana_65|001243|2011|2017-01-01|3357
sat_patente_8780|c_Aduana_65|001641|2012|2017-01-01|3357
sat_patente_8781|c_Aduana_65|001653|2013|2017-01-01|3357
sat_patente_8782|c_Aduana_65|001736|2014|2017-01-01|3357
sat_patente_8783|c_Aduana_65|000496|2015|2017-01-01|3357
sat_patente_8784|c_Aduana_65|999999|2017|2017-01-01|3357
sat_patente_8785|c_Aduana_17|005002|2007|2017-01-01|3358
sat_patente_8786|c_Aduana_17|999915|2008|2017-01-01|3358
sat_patente_8787|c_Aduana_17|011113|2009|2017-01-01|3358
sat_patente_8788|c_Aduana_24|000102|2009|2017-01-01|3358
sat_patente_8789|c_Aduana_47|001343|2007|2017-01-01|3358
sat_patente_8790|c_Aduana_47|001876|2008|2017-01-01|3358
sat_patente_8791|c_Aduana_47|001119|2009|2017-01-01|3358
sat_patente_8792|c_Aduana_53|000216|2007|2017-01-01|3358
sat_patente_8793|c_Aduana_53|000226|2008|2017-01-01|3358
sat_patente_8794|c_Aduana_53|000062|2009|2017-01-01|3358
sat_patente_8795|c_Aduana_24|001126|2007|2017-01-01|3359
sat_patente_8796|c_Aduana_24|001262|2008|2017-01-01|3359
sat_patente_8797|c_Aduana_24|001050|2009|2017-01-01|3359
sat_patente_8798|c_Aduana_24|001427|2010|2017-01-01|3359
sat_patente_8799|c_Aduana_24|001292|2011|2017-01-01|3359
sat_patente_8800|c_Aduana_24|001184|2012|2017-01-01|3359
sat_patente_8801|c_Aduana_24|001012|2013|2017-01-01|3359
sat_patente_8802|c_Aduana_24|000786|2014|2017-01-01|3359
sat_patente_8803|c_Aduana_24|000726|2015|2017-01-01|3359
sat_patente_8804|c_Aduana_24|000984|2016|2017-01-01|3359
sat_patente_8805|c_Aduana_24|999999|2017|2017-01-01|3359
sat_patente_8806|c_Aduana_47|000947|2007|2017-01-01|3359
sat_patente_8807|c_Aduana_47|000850|2008|2017-01-01|3359
sat_patente_8808|c_Aduana_47|000375|2009|2017-01-01|3359
sat_patente_8809|c_Aduana_47|000298|2010|2017-01-01|3359
sat_patente_8810|c_Aduana_47|000298|2011|2017-01-01|3359
sat_patente_8811|c_Aduana_47|000388|2012|2017-01-01|3359
sat_patente_8812|c_Aduana_47|000401|2013|2017-01-01|3359
sat_patente_8813|c_Aduana_47|000331|2014|2017-01-01|3359
sat_patente_8814|c_Aduana_47|000391|2015|2017-01-01|3359
sat_patente_8815|c_Aduana_47|000385|2016|2017-01-01|3359
sat_patente_8816|c_Aduana_47|999999|2017|2017-01-01|3359
sat_patente_8817|c_Aduana_65|001074|2007|2017-01-01|3359
sat_patente_8818|c_Aduana_65|800122|2008|2017-01-01|3359
sat_patente_8819|c_Aduana_65|000907|2009|2017-01-01|3359
sat_patente_8820|c_Aduana_65|000660|2010|2017-01-01|3359
sat_patente_8821|c_Aduana_65|000468|2011|2017-01-01|3359
sat_patente_8822|c_Aduana_65|000736|2012|2017-01-01|3359
sat_patente_8823|c_Aduana_65|000610|2013|2017-01-01|3359
sat_patente_8824|c_Aduana_65|000610|2014|2017-01-01|3359
sat_patente_8825|c_Aduana_65|000488|2015|2017-01-01|3359
sat_patente_8826|c_Aduana_65|000373|2016|2017-01-01|3359
sat_patente_8827|c_Aduana_65|999999|2017|2017-01-01|3359
sat_patente_8828|c_Aduana_24|636363|2007|2017-01-01|3360
sat_patente_8829|c_Aduana_24|999999|2008|2017-01-01|3360
sat_patente_8830|c_Aduana_24|777777|2009|2017-01-01|3360
sat_patente_8831|c_Aduana_24|006112|2010|2017-01-01|3360
sat_patente_8832|c_Aduana_24|007187|2011|2017-01-01|3360
sat_patente_8833|c_Aduana_24|008363|2012|2017-01-01|3360
sat_patente_8834|c_Aduana_24|006474|2013|2017-01-01|3360
sat_patente_8835|c_Aduana_24|008793|2014|2017-01-01|3360
sat_patente_8836|c_Aduana_24|008771|2015|2017-01-01|3360
sat_patente_8837|c_Aduana_24|008854|2016|2017-01-01|3360
sat_patente_8838|c_Aduana_24|999999|2017|2017-01-01|3360
sat_patente_8839|c_Aduana_27|007675|2007|2017-01-01|3360
sat_patente_8840|c_Aduana_27|010688|2008|2017-01-01|3360
sat_patente_8841|c_Aduana_27|020000|2009|2017-01-01|3360
sat_patente_8842|c_Aduana_27|007227|2010|2017-01-01|3360
sat_patente_8843|c_Aduana_27|005058|2011|2017-01-01|3360
sat_patente_8844|c_Aduana_27|999999|2012|2017-01-01|3360
sat_patente_8845|c_Aduana_27|004690|2013|2017-01-01|3360
sat_patente_8846|c_Aduana_27|010886|2014|2017-01-01|3360
sat_patente_8847|c_Aduana_27|037680|2015|2017-01-01|3360
sat_patente_8848|c_Aduana_27|395840|2016|2017-01-01|3360
sat_patente_8849|c_Aduana_27|999999|2017|2017-01-01|3360
sat_patente_8850|c_Aduana_52|009024|2007|2017-01-01|3360
sat_patente_8851|c_Aduana_52|011527|2008|2017-01-01|3360
sat_patente_8852|c_Aduana_52|008163|2009|2017-01-01|3360
sat_patente_8853|c_Aduana_52|008168|2010|2017-01-01|3360
sat_patente_8854|c_Aduana_52|010713|2011|2017-01-01|3360
sat_patente_8855|c_Aduana_52|010941|2012|2017-01-01|3360
sat_patente_8856|c_Aduana_52|012002|2013|2017-01-01|3360
sat_patente_8857|c_Aduana_52|011134|2014|2017-01-01|3360
sat_patente_8858|c_Aduana_52|500458|2015|2017-01-01|3360
sat_patente_8859|c_Aduana_52|010247|2016|2017-01-01|3360
sat_patente_8860|c_Aduana_52|999999|2017|2017-01-01|3360
sat_patente_8861|c_Aduana_80|002099|2007|2017-01-01|3360
sat_patente_8862|c_Aduana_80|003020|2008|2017-01-01|3360
sat_patente_8863|c_Aduana_80|003047|2009|2017-01-01|3360
sat_patente_8864|c_Aduana_80|005768|2010|2017-01-01|3360
sat_patente_8865|c_Aduana_80|014013|2011|2017-01-01|3360
sat_patente_8866|c_Aduana_80|004698|2012|2017-01-01|3360
sat_patente_8867|c_Aduana_80|014441|2013|2017-01-01|3360
sat_patente_8868|c_Aduana_80|026526|2014|2017-01-01|3360
sat_patente_8869|c_Aduana_80|009129|2015|2017-01-01|3360
sat_patente_8870|c_Aduana_80|017213|2016|2017-01-01|3360
sat_patente_8871|c_Aduana_80|999999|2017|2017-01-01|3360
sat_patente_8872|c_Aduana_42|000597|2007|2017-01-01|3361
sat_patente_8873|c_Aduana_42|000515|2008|2017-01-01|3361
sat_patente_8874|c_Aduana_42|000444|2009|2017-01-01|3361
sat_patente_8875|c_Aduana_42|000443|2010|2017-01-01|3361
sat_patente_8876|c_Aduana_42|010028|2011|2017-01-01|3361
sat_patente_8877|c_Aduana_42|000569|2012|2017-01-01|3361
sat_patente_8878|c_Aduana_42|000317|2013|2017-01-01|3361
sat_patente_8879|c_Aduana_42|000207|2014|2017-01-01|3361
sat_patente_8880|c_Aduana_42|000006|2015|2017-01-01|3361
sat_patente_8881|c_Aduana_43|004456|2007|2017-01-01|3361
sat_patente_8882|c_Aduana_43|003951|2008|2017-01-01|3361
sat_patente_8883|c_Aduana_43|160982|2009|2017-01-01|3361
sat_patente_8884|c_Aduana_43|006267|2010|2017-01-01|3361
sat_patente_8885|c_Aduana_43|008335|2011|2017-01-01|3361
sat_patente_8886|c_Aduana_43|400764|2012|2017-01-01|3361
sat_patente_8887|c_Aduana_43|400004|2013|2017-01-01|3361
sat_patente_8888|c_Aduana_43|101270|2014|2017-01-01|3361
sat_patente_8889|c_Aduana_43|300022|2015|2017-01-01|3361
sat_patente_8890|c_Aduana_65|910096|2009|2017-01-01|3361
sat_patente_8891|c_Aduana_65|839069|2010|2017-01-01|3361
sat_patente_8892|c_Aduana_65|891139|2011|2017-01-01|3361
sat_patente_8893|c_Aduana_65|900849|2012|2017-01-01|3361
sat_patente_8894|c_Aduana_65|505013|2013|2017-01-01|3361
sat_patente_8895|c_Aduana_65|629898|2014|2017-01-01|3361
sat_patente_8896|c_Aduana_65|400042|2015|2017-01-01|3361
sat_patente_8897|c_Aduana_81|001555|2007|2017-01-01|3361
sat_patente_8898|c_Aduana_81|002151|2008|2017-01-01|3361
sat_patente_8899|c_Aduana_81|001886|2009|2017-01-01|3361
sat_patente_8900|c_Aduana_81|004647|2010|2017-01-01|3361
sat_patente_8901|c_Aduana_81|400646|2011|2017-01-01|3361
sat_patente_8902|c_Aduana_81|024241|2012|2017-01-01|3361
sat_patente_8903|c_Aduana_81|000071|2013|2017-01-01|3361
sat_patente_8904|c_Aduana_81|900006|2014|2017-01-01|3361
sat_patente_8905|c_Aduana_81|300029|2015|2017-01-01|3361
sat_patente_8906|c_Aduana_11|000799|2015|2017-01-01|3362
sat_patente_8907|c_Aduana_11|000513|2016|2017-01-01|3362
sat_patente_8908|c_Aduana_11|999999|2017|2017-01-01|3362
sat_patente_8909|c_Aduana_20|000007|2007|2017-01-01|3362
sat_patente_8910|c_Aduana_40|000104|2008|2017-01-01|3362
sat_patente_8911|c_Aduana_40|000005|2013|2017-01-01|3362
sat_patente_8912|c_Aduana_40|012337|2015|2017-01-01|3362
sat_patente_8913|c_Aduana_40|003772|2016|2017-01-01|3362
sat_patente_8914|c_Aduana_40|999999|2017|2017-01-01|3362
sat_patente_8915|c_Aduana_47|000051|2007|2017-01-01|3362
sat_patente_8916|c_Aduana_47|000054|2008|2017-01-01|3362
sat_patente_8917|c_Aduana_47|000363|2009|2017-01-01|3362
sat_patente_8918|c_Aduana_47|000058|2010|2017-01-01|3362
sat_patente_8919|c_Aduana_47|000306|2011|2017-01-01|3362
sat_patente_8920|c_Aduana_47|000694|2012|2017-01-01|3362
sat_patente_8921|c_Aduana_47|001155|2013|2017-01-01|3362
sat_patente_8922|c_Aduana_47|400077|2014|2017-01-01|3362
sat_patente_8923|c_Aduana_47|000277|2015|2017-01-01|3362
sat_patente_8924|c_Aduana_47|000386|2016|2017-01-01|3362
sat_patente_8925|c_Aduana_47|999999|2017|2017-01-01|3362
sat_patente_8926|c_Aduana_65|000129|2008|2017-01-01|3362
sat_patente_8927|c_Aduana_65|000318|2009|2017-01-01|3362
sat_patente_8928|c_Aduana_65|000949|2010|2017-01-01|3362
sat_patente_8929|c_Aduana_65|001944|2011|2017-01-01|3362
sat_patente_8930|c_Aduana_65|003545|2012|2017-01-01|3362
sat_patente_8931|c_Aduana_65|001422|2013|2017-01-01|3362
sat_patente_8932|c_Aduana_65|001176|2014|2017-01-01|3362
sat_patente_8933|c_Aduana_65|002216|2015|2017-01-01|3362
sat_patente_8934|c_Aduana_65|001980|2016|2017-01-01|3362
sat_patente_8935|c_Aduana_65|999999|2017|2017-01-01|3362
sat_patente_8936|c_Aduana_20|000415|2007|2017-01-01|3366
sat_patente_8937|c_Aduana_20|800160|2008|2017-01-01|3366
sat_patente_8938|c_Aduana_20|000726|2009|2017-01-01|3366
sat_patente_8939|c_Aduana_20|000873|2010|2017-01-01|3366
sat_patente_8940|c_Aduana_20|000579|2011|2017-01-01|3366
sat_patente_8941|c_Aduana_20|000646|2012|2017-01-01|3366
sat_patente_8942|c_Aduana_20|000716|2013|2017-01-01|3366
sat_patente_8943|c_Aduana_20|000702|2014|2017-01-01|3366
sat_patente_8944|c_Aduana_20|000816|2015|2017-01-01|3366
sat_patente_8945|c_Aduana_20|000650|2016|2017-01-01|3366
sat_patente_8946|c_Aduana_20|999999|2017|2017-01-01|3366
sat_patente_8947|c_Aduana_24|005127|2007|2017-01-01|3366
sat_patente_8948|c_Aduana_24|009999|2008|2017-01-01|3366
sat_patente_8949|c_Aduana_24|903269|2009|2017-01-01|3366
sat_patente_8950|c_Aduana_24|005570|2010|2017-01-01|3366
sat_patente_8951|c_Aduana_24|004020|2011|2017-01-01|3366
sat_patente_8952|c_Aduana_24|203515|2012|2017-01-01|3366
sat_patente_8953|c_Aduana_24|300383|2013|2017-01-01|3366
sat_patente_8954|c_Aduana_24|403030|2014|2017-01-01|3366
sat_patente_8955|c_Aduana_24|504897|2015|2017-01-01|3366
sat_patente_8956|c_Aduana_24|600546|2016|2017-01-01|3366
sat_patente_8957|c_Aduana_24|999999|2017|2017-01-01|3366
sat_patente_8958|c_Aduana_43|001416|2007|2017-01-01|3366
sat_patente_8959|c_Aduana_43|001255|2008|2017-01-01|3366
sat_patente_8960|c_Aduana_43|000974|2009|2017-01-01|3366
sat_patente_8961|c_Aduana_43|001136|2010|2017-01-01|3366
sat_patente_8962|c_Aduana_43|001235|2011|2017-01-01|3366
sat_patente_8963|c_Aduana_43|200500|2012|2017-01-01|3366
